,recency,frequency,monetary,clv_historical,clusters,customer_id
73,0.06914486255333159,-0.42718050218766446,-0.24565744359566782,-0.24565744359566782,0,12436.0
74,-0.9110582299601269,1.8476843407876087,0.5880321778474854,0.5880321778474854,3,12437.0
75,-0.7810312891165049,-0.29336492318911894,0.1771292521443569,0.1771292521443569,0,12438.0
76,2.739698186033877,-0.42718050218766446,-0.3023916571831267,-0.3023916571831267,4,12441.0
77,-0.8910540852149543,-0.42718050218766446,-0.3047754651042848,-0.3047754651042848,0,12442.0
78,-0.7110167825084007,0.10808181380651748,0.42209922960185686,0.42209922960185686,0,12444.0
79,-0.7010147101358144,-0.42718050218766446,-0.3186052854719437,-0.3186052854719437,0,12445.0
80,-0.35094217709529346,-0.42718050218766446,-0.12671600920054546,-0.12671600920054546,0,12446.0
81,1.5094432842057603,-0.42718050218766446,-0.24514292282591393,-0.24514292282591393,4,12447.0
82,-0.4809691179389155,-0.42718050218766446,-0.2723295364019419,-0.2723295364019419,0,12448.0
83,-0.7010147101358144,-0.025733765192028003,0.41145196915678844,0.41145196915678844,0,12449.0
84,0.6392629877907513,-0.29336492318911894,-0.29360953452841615,-0.29360953452841615,4,12450.0
85,-0.8210395786068501,0.10808181380651748,1.4859041159563897,1.4859041159563897,3,12451.0
86,-0.7610271443713322,-0.42718050218766446,-0.2619312376196577,-0.2619312376196577,0,12452.0
87,0.41921739559385246,-0.42718050218766446,-0.18796472760649002,-0.18796472760649002,0,12453.0
88,-0.3609442494678798,-0.42718050218766446,0.18418109124271767,0.18418109124271767,0,12454.0
89,-0.1909090191339125,0.10808181380651748,0.11791994469271908,0.11791994469271908,0,12455.0
90,-0.4809691179389155,-0.15954934419057348,0.20082002903879093,0.20082002903879093,0,12456.0
91,-0.26092352574201666,0.24189739280506295,0.061108967925901786,0.061108967925901786,0,12457.0
92,-0.21091316387908512,-0.29336492318911894,-0.17130296832466155,-0.17130296832466155,0,12458.0
93,0.6192588430455787,-0.42718050218766446,-0.20460574008308652,-0.20460574008308652,4,12461.0
94,-0.7410229996261596,-0.29336492318911894,-0.14014334154670333,-0.14014334154670333,0,12462.0
95,-0.3909504665856387,-0.025733765192028003,-0.08553982485657208,-0.08553982485657208,0,12463.0
96,-0.8210395786068501,0.5095285508021539,-0.15720551416950967,-0.15720551416950967,0,12464.0
97,-0.7510250719987459,-0.29336492318911894,-0.1931306821092609,-0.1931306821092609,0,12465.0
98,0.949327231340927,-0.29336492318911894,-0.19824476959895176,-0.19824476959895176,4,12468.0
99,-0.9010561575875407,3.052024551774518,3.2767538208199665,3.2767538208199665,3,12471.0
100,-0.6009939864099513,0.37571297180360846,0.9102093162953933,0.9102093162953933,0,12472.0
101,-0.3909504665856387,-0.15954934419057348,0.19342171829305563,0.19342171829305563,0,12473.0
102,-0.7510250719987459,1.8476843407876087,1.043347789510781,1.043347789510781,3,12474.0
103,-0.3909504665856387,-0.42718050218766446,-0.1957883478594816,-0.1957883478594816,0,12475.0
104,-0.7710292167439186,0.9109752877977904,0.8716949470626869,0.8716949470626869,3,12476.0
105,-0.7010147101358144,0.24189739280506295,2.3974606467963286,2.3974606467963286,3,12477.0
106,-0.8910540852149543,-0.42718050218766446,-0.22138783083526067,-0.22138783083526067,0,12478.0
107,-0.8110375062342638,-0.42718050218766446,-0.2364894303636419,-0.2364894303636419,0,12479.0
108,-0.6410022759002965,-0.025733765192028003,0.1982868441199623,0.1982868441199623,0,12480.0
109,-0.7010147101358144,0.7771597087992449,0.6928263657548992,0.6928263657548992,3,12481.0
110,-0.7510250719987459,0.5095285508021539,0.061803985901174155,0.061803985901174155,0,12483.0
111,-0.5709877692921923,-0.025733765192028003,0.4856072750975674,0.4856072750975674,0,12484.0
112,-0.8310416509794364,-0.15954934419057348,-0.111601961589025,-0.111601961589025,0,12488.0
113,2.4396360148562874,-0.42718050218766446,-0.2792631187104802,-0.2792631187104802,4,12489.0
114,-0.8710499404697817,0.7771597087992449,0.6736168987905796,0.6736168987905796,3,12490.0
115,-0.5409815521744334,-0.42718050218766446,-0.24661387131686355,-0.24661387131686355,0,12491.0
116,-0.29092974285977563,-0.29336492318911894,-0.2875244965538672,-0.2875244965538672,0,12492.0
117,0.7292816391440281,-0.29336492318911894,-0.2593959780203059,-0.2593959780203059,4,12493.0
118,-0.7710292167439186,0.37571297180360846,-0.1097471972012832,-0.1097471972012832,0,12494.0
119,-0.11089244015322201,-0.42718050218766446,-0.19138587578924873,-0.19138587578924873,0,12497.0
120,-0.7110167825084007,-0.15954934419057348,-0.2621117348251762,-0.2621117348251762,0,12498.0
121,-0.430958756075984,0.6433441298006994,0.09616277004590855,0.09616277004590855,0,12500.0
122,2.4396360148562874,-0.42718050218766446,0.08202382228029265,0.08202382228029265,4,12501.0
123,0.029136573062986348,0.10808181380651748,0.26185298067032264,0.26185298067032264,0,12502.0
124,-0.7410229996261596,-0.29336492318911894,-0.24585661292589514,-0.24585661292589514,0,12504.0
125,1.399420488107311,-0.42718050218766446,-0.3194144108759922,-0.3194144108759922,4,12506.0
126,0.41921739559385246,-0.15954934419057348,-0.2445371161131392,-0.2445371161131392,0,12507.0
127,-0.6610064206454691,-0.29336492318911894,-0.2520350115239882,-0.2520350115239882,0,12508.0
128,1.919528251481799,-0.42718050218766446,-0.30177962642878237,-0.30177962642878237,4,12509.0
129,0.499233974574543,-0.29336492318911894,-0.165666061343124,-0.165666061343124,0,12510.0
130,-0.26092352574201666,-0.29336492318911894,-0.3060264974597751,-0.3060264974597751,0,12512.0
131,0.19917180339695364,-0.42718050218766446,-0.21883597379172326,-0.21883597379172326,0,12513.0
132,1.749493021147832,-0.42718050218766446,-0.12352722523638528,-0.12352722523638528,4,12514.0
133,2.609671245190255,-0.42718050218766446,-0.2768419665399044,-0.2768419665399044,4,12515.0
134,-0.15090072964356727,-0.29336492318911894,-0.11010404225127376,-0.11010404225127376,0,12516.0
135,-0.6410022759002965,-0.025733765192028003,0.14725177792973707,0.14725177792973707,0,12517.0
136,-0.9210603023327132,0.10808181380651748,0.04726255011405726,0.04726255011405726,0,12518.0
137,-0.29092974285977563,-0.42718050218766446,-0.27515317659401867,-0.27515317659401867,0,12519.0
138,-0.13089658489839462,0.10808181380651748,0.14859409622824818,0.14859409622824818,0,12520.0
139,0.499233974574543,-0.42718050218766446,-0.22145214593147997,-0.22145214593147997,0,12521.0
140,-0.5309794798018471,-0.29336492318911894,-0.30214891956191214,-0.30214891956191214,0,12522.0
141,-0.7310209272535733,0.9109752877977904,0.009281373775813628,0.009281373775813628,0,12523.0
142,-0.8310416509794364,0.5095285508021539,0.4235992236201313,0.4235992236201313,0,12524.0
143,-0.9210603023327132,-0.15954934419057348,-0.09137382648781371,-0.09137382648781371,0,12526.0
144,-0.11089244015322201,-0.15954934419057348,-0.2660515531387352,-0.2660515531387352,0,12527.0
145,-0.8310416509794364,0.24189739280506295,0.0032046345233574447,0.0032046345233574447,0,12528.0
146,-0.33093803235012087,-0.025733765192028003,-0.05240717690104958,-0.05240717690104958,0,12530.0
147,-0.7810312891165049,-0.42718050218766446,-0.3148978313769833,-0.3148978313769833,0,12531.0
148,-0.6209981311551239,-0.42718050218766446,-0.2695536138618988,-0.2695536138618988,0,12532.0
149,0.3792091061035072,-0.42718050218766446,-0.13503132873753568,-0.13503132873753568,0,12534.0
150,-0.010871716427358898,-0.29336492318911894,-0.18604357344200576,-0.18604357344200576,0,12535.0
151,-0.33093803235012087,-0.42718050218766446,0.5149723032229567,0.5149723032229567,0,12536.0
152,-0.6310002035277102,-0.42718050218766446,-0.25915531507961453,-0.25915531507961453,0,12538.0
153,-0.7010147101358144,-0.025733765192028003,0.7959753320074142,0.7959753320074142,0,12539.0
154,-0.7310209272535733,1.713868761789063,2.033520189416382,2.033520189416382,3,12540.0
155,-0.6310002035277102,-0.15954934419057348,-0.16014533647088572,-0.16014533647088572,0,12541.0
156,-0.560985696919606,-0.42718050218766446,-0.26895818055174003,-0.26895818055174003,0,12544.0
157,-0.17090487438873989,-0.29336492318911894,-0.16196898065077953,-0.16196898065077953,0,12545.0
158,-0.4609649731937429,-0.29336492318911894,-0.12273469727652243,-0.12273469727652243,0,12546.0
159,1.0493479550667901,-0.29336492318911894,-0.30316966237932713,-0.30316966237932713,4,12547.0
160,0.7392837115166144,-0.42718050218766446,-0.3207214596056089,-0.3207214596056089,4,12548.0
161,-0.13089658489839462,-0.42718050218766446,-0.1635374391263196,-0.1635374391263196,0,12550.0
162,2.6496795346806,-0.42718050218766446,-0.29980867993174126,-0.29980867993174126,4,12551.0
163,-0.5309794798018471,-0.42718050218766446,-0.2687258163331415,-0.2687258163331415,0,12552.0
164,-0.8410437233520227,0.7771597087992449,0.3454750538384685,0.3454750538384685,0,12553.0
165,-0.42095668370339767,-0.29336492318911894,-0.2094127748553436,-0.2094127748553436,0,12556.0
166,-0.7610271443713322,-0.025733765192028003,0.18428482526887774,0.18428482526887774,0,12557.0
167,-0.851045795724609,-0.42718050218766446,-0.2786552373171822,-0.2786552373171822,0,12558.0
168,2.1795821331690433,-0.29336492318911894,-0.22559528293631262,-0.22559528293631262,4,12559.0
169,-0.8710499404697817,-0.29336492318911894,0.059745902822158595,0.059745902822158595,0,12560.0
170,2.0995655541883527,-0.42718050218766446,-0.28510956842486107,-0.28510956842486107,4,12561.0
171,-0.8410437233520227,0.37571297180360846,0.33963690284618037,0.33963690284618037,0,12562.0
172,1.689480586912314,-0.42718050218766446,-0.26162418490222394,-0.26162418490222394,4,12564.0
173,1.9595365409721444,-0.42718050218766446,-0.3043895745269694,-0.3043895745269694,4,12565.0
174,-0.06088207829029046,-0.42718050218766446,-0.2729104469484382,-0.2729104469484382,0,12566.0
175,-0.7010147101358144,0.7771597087992449,1.3701286440396725,1.3701286440396725,3,12567.0
176,-0.9010561575875407,3.7211024467672456,0.31941914114758513,0.31941914114758513,3,12569.0
177,-0.5309794798018471,-0.29336492318911894,-0.2268608380554653,-0.2268608380554653,0,12571.0
178,-0.8410437233520227,-0.29336492318911894,-0.1523984793972526,-0.1523984793972526,0,12572.0
179,1.3494101262443794,-0.42718050218766446,-0.3013563916020493,-0.3013563916020493,4,12573.0
180,2.2295924950319748,-0.42718050218766446,-0.2968107665757156,-0.2968107665757156,4,12574.0
181,-0.5709877692921923,0.10808181380651748,-0.07140087709095617,-0.07140087709095617,0,12576.0
182,-0.5709877692921923,-0.15954934419057348,-0.19819082790534856,-0.19819082790534856,0,12577.0
183,-0.7110167825084007,-0.29336492318911894,0.1637807576580807,0.1637807576580807,0,12578.0
184,-0.14089865727098094,-0.42718050218766446,-0.25449350794398157,-0.25449350794398157,0,12579.0
185,1.5394495013235194,-0.42718050218766446,-0.2558876932555727,-0.2558876932555727,4,12580.0
186,-0.5309794798018471,-0.42718050218766446,-0.29737922903907266,-0.29737922903907266,0,12581.0
187,1.4594329223428288,-0.29336492318911894,-0.2617673378583248,-0.2617673378583248,4,12582.0
188,-0.9010561575875407,1.4462376037919722,1.014569895973458,1.014569895973458,3,12583.0
189,-0.8910540852149543,0.6433441298006994,0.08728521208713076,0.08728521208713076,0,12584.0
190,1.4194246328524835,-0.29336492318911894,0.008480547093858003,0.008480547093858003,4,12585.0
191,-0.7510250719987459,-0.42718050218766446,-0.29380455449759707,-0.29380455449759707,0,12586.0
192,-0.851045795724609,-0.42718050218766446,-0.3130866352802287,-0.3130866352802287,0,12587.0
193,-0.5309794798018471,-0.42718050218766446,-0.2983771503707324,-0.2983771503707324,0,12588.0
194,-0.6410022759002965,-0.29336492318911894,-0.21543557241419659,-0.21543557241419659,0,12589.0
195,1.1893769682829984,-0.42718050218766446,1.5224371652894388,1.5224371652894388,4,12590.0
196,2.2495966397771476,-0.42718050218766446,-0.258138721623246,-0.258138721623246,4,12591.0
197,-0.0008696440547725867,-0.29336492318911894,-0.2513441429097622,-0.2513441429097622,0,12592.0
198,0.1591635139066084,-0.15954934419057348,-0.25538976993000445,-0.25538976993000445,0,12593.0
199,-0.5509836245470197,0.6433441298006994,0.3309398420929212,0.3309398420929212,0,12594.0
200,-0.41095461133081135,-0.29336492318911894,-0.24124667280334217,-0.24124667280334217,0,12596.0
201,-0.7310209272535733,-0.025733765192028003,0.3142386638811518,0.3142386638811518,0,12597.0
202,-0.8310416509794364,0.37571297180360846,0.24771610758522988,0.24771610758522988,0,12598.0
203,-0.6310002035277102,0.37571297180360846,-0.1503113507909122,-0.1503113507909122,0,12599.0
204,-0.6410022759002965,0.7771597087992449,0.14480365491235966,0.14480365491235966,0,12600.0
205,0.9693313760860996,0.10808181380651748,-0.24190227184867372,-0.24190227184867372,4,12601.0
206,-0.3409401047227072,-0.42718050218766446,-0.3028958045502646,-0.3028958045502646,0,12602.0
207,-0.7110167825084007,-0.42718050218766446,-0.2074439030388257,-0.2074439030388257,0,12603.0
208,-0.13089658489839462,-0.29336492318911894,-0.28566350812455577,-0.28566350812455577,0,12604.0
209,-0.32093595997753455,-0.42718050218766446,-0.010482032888200599,-0.010482032888200599,0,12607.0
210,-0.14089865727098094,-0.15954934419057348,-0.134487762440457,-0.134487762440457,0,12609.0
211,-0.7010147101358144,-0.025733765192028003,0.013829073482670581,0.013829073482670581,0,12610.0
212,-0.400952538958225,-0.42718050218766446,-0.11696293606097682,-0.11696293606097682,0,12611.0
213,-0.18090694676132618,-0.42718050218766446,-0.19606635504959055,-0.19606635504959055,0,12612.0
214,-0.35094217709529346,-0.025733765192028003,0.30690674291215897,0.30690674291215897,0,12613.0
215,1.849513744873695,-0.42718050218766446,-0.2691863954092922,-0.2691863954092922,4,12614.0
216,-0.9010561575875407,-0.025733765192028003,0.09960673971442247,0.09960673971442247,0,12615.0
217,0.029136573062986348,-0.29336492318911894,-0.20161405076863045,-0.20161405076863045,0,12616.0
218,-0.6310002035277102,-0.42718050218766446,-0.2609021960801499,-0.2609021960801499,0,12617.0
219,-0.7110167825084007,-0.42718050218766446,-0.3061758744574456,-0.3061758744574456,0,12618.0
220,-0.7610271443713322,0.5095285508021539,0.07435580306654116,0.07435580306654116,0,12619.0
221,-0.7810312891165049,-0.15954934419057348,-0.06424737864695858,-0.06424737864695858,0,12620.0
222,-0.9110582299601269,2.1153154987846996,2.1129555572887075,2.1129555572887075,3,12621.0
223,1.399420488107311,-0.42718050218766446,-0.30103274144042996,-0.30103274144042996,4,12622.0
224,1.8395116725011087,-0.42718050218766446,-0.27883365984217756,-0.27883365984217756,4,12623.0
225,0.13915936916143576,-0.29336492318911894,-0.21658702010457317,-0.21658702010457317,0,12624.0
226,1.1893769682829984,-0.29336492318911894,0.1661272213298212,0.1661272213298212,4,12625.0
227,-0.6910126377632281,0.6433441298006994,0.9007010554575624,0.9007010554575624,3,12626.0
228,-0.8210395786068501,0.24189739280506295,0.5071549070115347,0.5071549070115347,0,12627.0
229,-0.881052012842368,-0.15954934419057348,-0.18270126311912868,-0.18270126311912868,0,12628.0
230,-0.8310416509794364,-0.29336492318911894,-0.12430523043258572,-0.12430523043258572,0,12630.0
231,-0.35094217709529346,-0.42718050218766446,-0.23497491358170505,-0.23497491358170505,0,12631.0
232,-0.3409401047227072,-0.025733765192028003,0.02176265180339181,0.02176265180339181,0,12633.0
233,-0.03087586117253152,-0.29336492318911894,-0.021556677521048354,-0.021556677521048354,0,12635.0
234,-0.2509214533694304,0.5095285508021539,0.8549688726846392,0.8549688726846392,0,12637.0
235,-0.590991914037365,-0.42718050218766446,-0.22850398502984065,-0.22850398502984065,0,12638.0
236,1.4594329223428288,-0.42718050218766446,-0.2587092587671263,-0.2587092587671263,4,12639.0
237,-0.6910126377632281,-0.15954934419057348,-0.1353529042186319,-0.1353529042186319,0,12640.0
238,0.22917802051471256,-0.42718050218766446,-0.3043937238880158,-0.3043937238880158,0,12641.0
239,-0.6710084930180554,-0.15954934419057348,-0.15036736716503865,-0.15036736716503865,0,12642.0
240,0.35920496135833463,0.10808181380651748,0.0029701956242357383,0.0029701956242357383,0,12643.0
241,0.36920703373092095,-0.42718050218766446,-0.23551225583721416,-0.23551225583721416,0,12644.0
242,-0.590991914037365,-0.025733765192028003,0.0037544248620057703,0.0037544248620057703,0,12645.0
243,-0.881052012842368,-0.29336492318911894,-0.05521007028789434,-0.05521007028789434,0,12646.0
244,-0.7010147101358144,1.044790866796336,0.30102294894836046,0.30102294894836046,0,12647.0
245,0.6192588430455787,-0.42718050218766446,-0.27241252362287,-0.27241252362287,4,12648.0
246,0.14916144153402208,-0.15954934419057348,-0.21650818224469157,-0.21650818224469157,0,12649.0
247,-0.8910540852149543,-0.42718050218766446,-0.2843647581170318,-0.2843647581170318,0,12650.0
248,2.4196318701111146,-0.42718050218766446,-0.3110119547570275,-0.3110119547570275,4,12651.0
249,2.389625652993356,-0.42718050218766446,-0.16993782854039516,-0.16993782854039516,4,12652.0
250,0.5592464088100608,-0.29336492318911894,0.12380996269808714,0.12380996269808714,0,12653.0
251,-0.8210395786068501,0.10808181380651748,-0.22470939435290574,-0.22470939435290574,0,12654.0
252,-0.7510250719987459,0.10808181380651748,0.39861592075974295,0.39861592075974295,0,12656.0
253,-0.8110375062342638,-0.025733765192028003,-0.08213734879852216,-0.08213734879852216,0,12657.0
254,-0.7410229996261596,-0.42718050218766446,-0.20353313025259154,-0.20353313025259154,0,12658.0
255,-0.6310002035277102,-0.42718050218766446,-0.31937706662657456,-0.31937706662657456,0,12659.0
256,-0.8110375062342638,-0.42718050218766446,-0.2875473180396224,-0.2875473180396224,0,12660.0
257,-0.9210603023327132,0.9109752877977904,0.3943441535624717,0.3943441535624717,0,12662.0
258,-0.8410437233520227,0.6433441298006994,0.5765114769021494,0.5765114769021494,0,12664.0
259,2.3196111463852516,-0.42718050218766446,-0.32532725036711546,-0.32532725036711546,4,12665.0
260,-0.3409401047227072,-0.42718050218766446,-0.2392010378074658,-0.2392010378074658,0,12667.0
261,-0.8110375062342638,-0.025733765192028003,0.32449380970733516,0.32449380970733516,0,12668.0
262,0.5792505535552335,-0.29336492318911894,-0.041971533869347766,-0.041971533869347766,4,12669.0
263,-0.8210395786068501,0.10808181380651748,0.23463939624749305,0.23463939624749305,0,12670.0
264,2.369621508248183,-0.42718050218766446,-0.2877962797024065,-0.2877962797024065,4,12672.0
265,-0.8710499404697817,-0.29336492318911894,-0.21546876730256778,-0.21546876730256778,0,12673.0
266,-0.5409815521744334,-0.025733765192028003,0.048032256588164846,0.048032256588164846,0,12674.0
267,-0.6810105653906418,0.24189739280506295,-0.10823475509986952,-0.10823475509986952,0,12676.0
268,-0.5009732626840881,0.6433441298006994,2.1130157230238806,2.1130157230238806,3,12678.0
269,-0.3409401047227072,-0.025733765192028003,-0.1373570456040442,-0.1373570456040442,0,12679.0
270,-0.9210603023327132,-0.025733765192028003,-0.17059550226624995,-0.17059550226624995,0,12680.0
271,-0.7810312891165049,2.3829466567817907,2.230791186964964,2.230791186964964,3,12681.0
272,-0.8910540852149543,3.5872868677686998,1.873124563487177,1.873124563487177,3,12682.0
273,-0.881052012842368,1.3124220247934266,1.2457390985906236,1.2457390985906236,3,12683.0
274,-0.851045795724609,0.24189739280506295,0.08479352077876617,0.08479352077876617,0,12684.0
275,-0.6410022759002965,0.24189739280506295,0.19958351944696304,0.19958351944696304,0,12685.0
276,2.7897085478968084,-0.42718050218766446,-0.31990403547946766,-0.31990403547946766,4,12686.0
277,0.20917387576953994,-0.42718050218766446,0.6126171420474191,0.6126171420474191,0,12688.0
278,-0.6710084930180554,-0.29336492318911894,-0.09823064561699357,-0.09823064561699357,0,12689.0
279,1.1293645340474805,-0.42718050218766446,-0.2651594405137587,-0.2651594405137587,4,12690.0
280,-0.6410022759002965,0.10808181380651748,-0.1421744537789173,-0.1421744537789173,0,12691.0
281,0.3492028889857483,-0.025733765192028003,-0.18696473159430707,-0.18696473159430707,0,12693.0
282,-0.22091523625167142,-0.29336492318911894,-0.17664112131085813,-0.17664112131085813,0,12694.0
283,-0.851045795724609,-0.025733765192028003,-0.2138961594659813,-0.2138961594659813,0,12695.0
284,-0.6410022759002965,-0.15954934419057348,-0.17748759096432418,-0.17748759096432418,0,12697.0
285,-0.851045795724609,-0.025733765192028003,0.6043350173988,0.6043350173988,0,12700.0
286,-0.13089658489839462,-0.29336492318911894,-0.1911348394459414,-0.1911348394459414,0,12701.0
287,-0.7310209272535733,-0.42718050218766446,-0.2929622342051774,-0.2929622342051774,0,12702.0
288,-0.21091316387908512,-0.42718050218766446,-0.27957017142791396,-0.27957017142791396,0,12703.0
289,-0.851045795724609,0.5095285508021539,0.021329043574042784,0.021329043574042784,0,12704.0
290,-0.7710292167439186,0.5095285508021539,0.989457962920631,0.989457962920631,3,12705.0
291,1.9895427580899034,-0.42718050218766446,-0.20947294059051644,-0.20947294059051644,4,12707.0
292,-0.6310002035277102,0.7771597087992449,0.15892600523378997,0.15892600523378997,0,12708.0
