,customer_id,recency,frequency,monetary,aov,purchase_freq,lifespn_per_month,lifespn_avg,clv_lifesp_m,clv_lifesp_avg
143,12597.0,19,2,2040.81,1020.405,2,1.0,1.050226717823509,2040.81,2143.3131880013952
144,12598.0,9,4,1384.7,346.175,4,1.0,1.050226717823509,1384.7,1454.2489361702128
145,12599.0,29,1,157.54,157.54,1,1.0,1.050226717823509,157.54,165.4527171259156
146,12600.0,28,2,590.48,295.24,2,1.0,1.050226717823509,590.48,620.1378723404256
147,12602.0,58,1,153.12,153.12,1,1.9333333333333333,1.050226717823509,296.03200000000004,160.8107150331357
148,12603.0,21,1,613.1999999999999,613.1999999999999,1,1.0,1.050226717823509,613.1999999999999,643.9990233693757
149,12604.0,79,1,75.67999999999999,75.67999999999999,1,2.6333333333333333,1.050226717823509,199.29066666666665,79.48115800488316
150,12607.0,60,1,1562.56,1562.56,1,2.0,1.050226717823509,3125.12,1641.042260202302
151,12609.0,78,1,290.12,290.12,1,2.6,1.050226717823509,754.312,304.6917753749564
152,12610.0,22,2,626.34,313.17,2,1.0,1.050226717823509,626.34,657.7990024415766
153,12611.0,52,1,1049.32,1049.32,1,1.7333333333333334,1.050226717823509,1818.8213333333333,1102.0238995465643
154,12612.0,74,1,668.04,668.04,1,2.466666666666667,1.050226717823509,1647.8319999999999,701.5934565748169
155,12613.0,57,1,1755.8600000000001,1755.8600000000001,1,1.9,1.050226717823509,3336.134,1844.0510847575865
156,12615.0,2,3,1512.45,504.15000000000003,3,1.0,1.050226717823509,1512.45,1588.4153993721661
157,12617.0,29,1,355.53000000000003,355.53000000000003,1,1.0,1.050226717823509,355.53000000000003,373.38710498779216
158,12618.0,21,1,137.31,137.31,1,1.0,1.050226717823509,137.31,144.20663062434602
159,12619.0,16,4,1133.3,283.325,4,1.0,1.050226717823509,1133.3,1190.2219393093826
160,12620.0,14,2,741.75,370.875,2,1.0,1.050226717823509,741.75,779.0056679455878
161,12621.0,1,5,3188.63,637.726,5,1.0,1.050226717823509,3188.63,3348.7844192535754
162,12626.0,23,3,1666.48,555.4933333333333,3,1.0,1.050226717823509,1666.48,1750.1818207185213
163,12627.0,10,2,1563.75,781.875,2,1.0,1.050226717823509,1563.75,1642.2920299965122
164,12628.0,4,3,732.46,244.15333333333334,3,1.0,1.050226717823509,732.46,769.2490617370074
165,12630.0,9,2,1013.9300000000001,506.96500000000003,2,1.0,1.050226717823509,1013.9300000000001,1064.8563760027905
166,12631.0,57,1,480.5,480.5,1,1.9,1.050226717823509,912.9499999999999,504.63393791419605
167,12633.0,58,1,197.23000000000002,197.23000000000002,1,1.9333333333333333,1.050226717823509,381.3113333333334,207.13621555633068
168,12635.0,89,1,879.54,879.54,1,2.966666666666667,1.050226717823509,2609.302,923.716407394489
169,12637.0,67,2,1627.1,813.55,2,2.2333333333333334,1.050226717823509,3633.8566666666666,1708.8238925706314
170,12638.0,33,1,511.69,511.69,1,1.1,1.050226717823509,562.859,537.3905092431113
171,12640.0,23,3,960.6800000000001,320.2266666666667,3,1.0,1.050226717823509,960.6800000000001,1008.9318032786887
172,12642.0,25,2,574.81,287.405,2,1.0,1.050226717823509,574.81,603.6808196721312
173,12645.0,33,1,410.32,410.32,1,1.1,1.050226717823509,451.35200000000003,430.9290268573422
174,12646.0,4,2,1346.97,673.485,2,1.0,1.050226717823509,1346.97,1414.6238821067318
175,12647.0,22,3,608.26,202.75333333333333,3,1.0,1.050226717823509,608.26,638.8109033833275
176,12650.0,3,1,242.44,242.44,1,1.0,1.050226717823509,242.44,254.61696546913151
177,12654.0,10,2,228.23000000000002,114.11500000000001,2,1.0,1.050226717823509,228.23000000000002,239.69324380885948
178,12656.0,17,2,1104.5,552.25,2,1.0,1.050226717823509,1104.5,1159.9754098360656
179,12657.0,11,4,1217.18,304.295,4,1.0,1.050226717823509,1217.18,1278.3149564004186
180,12658.0,18,1,632.05,632.05,1,1.0,1.050226717823509,632.05,663.7957970003488
181,12659.0,29,1,73.67999999999999,73.67999999999999,1,1.0,1.050226717823509,73.67999999999999,77.38070456923613
182,12660.0,11,1,227.10000000000002,227.10000000000002,1,1.0,1.050226717823509,227.10000000000002,238.5064876177189
183,12662.0,0,4,1076.17,269.0425,4,1.0,1.050226717823509,1076.17,1130.2224869201257
184,12664.0,8,6,2634.4,439.06666666666666,6,1.0,1.050226717823509,2634.4,2766.717265434252
185,12667.0,58,1,460.13,460.13,1,1.9333333333333333,1.050226717823509,889.5846666666666,483.2408196721312
186,12668.0,11,1,738.6800000000001,738.6800000000001,1,1.0,1.050226717823509,738.6800000000001,775.7814719218696
187,12670.0,10,2,1253.58,626.79,2,1.0,1.050226717823509,1253.58,1316.5432089291942
188,12673.0,5,1,353.62,353.62,1,1.0,1.050226717823509,353.62,371.38117195674926
189,12674.0,38,2,939.8000000000001,469.90000000000003,2,1.2666666666666666,1.050226717823509,1190.4133333333334,987.0030694105338
190,12676.0,24,2,253.34,126.67,2,1.0,1.050226717823509,253.34,266.06443669340774
191,12678.0,42,3,6150.72,2050.2400000000002,3,1.4,1.050226717823509,8611.008000000002,6459.6504778514145
192,12679.0,58,2,152.64000000000001,76.32000000000001,2,1.9333333333333333,1.050226717823509,295.10400000000004,160.30660620858043
193,12680.0,0,3,515.03,171.67666666666665,3,1.0,1.050226717823509,515.03,540.8982664806418
194,12681.0,14,7,3416.96,488.13714285714286,7,1.0,1.050226717823509,3416.96,3588.582685734217
195,12682.0,3,11,3267.66,297.06,11,1.0,1.050226717823509,3267.66,3431.783836763167
196,12683.0,4,2,1661.38,830.69,2,1.0,1.050226717823509,1661.38,1744.8256644576215
197,12684.0,7,3,832.15,277.3833333333333,3,1.0,1.050226717823509,832.15,873.946163236833
198,12685.0,28,4,1112.66,278.165,4,1.0,1.050226717823509,1112.66,1168.5452598535055
199,12689.0,25,1,664.58,664.58,1,1.0,1.050226717823509,664.58,697.9596721311476
200,12691.0,28,2,443.5,221.75,2,1.0,1.050226717823509,443.5,465.77554935472625
201,12694.0,70,1,376.17,376.17,1,2.3333333333333335,1.050226717823509,877.7300000000001,395.06378444366936
202,12695.0,7,2,248.2,124.1,2,1.0,1.050226717823509,248.2,260.6662713637949
203,12697.0,28,1,183.68,183.68,1,1.0,1.050226717823509,183.68,192.90564352982213
204,12700.0,7,2,2574.94,1287.47,2,1.0,1.050226717823509,2574.94,2704.270784792466
205,12701.0,79,1,424.63,424.63,1,2.6333333333333333,1.050226717823509,1118.1923333333334,445.9577711893966
206,12702.0,19,1,201.0,201.0,1,1.0,1.050226717823509,201.0,211.0955702825253
207,12703.0,71,1,265.55,265.55,1,2.3666666666666667,1.050226717823509,628.4683333333334,278.8877049180328
208,12704.0,7,5,814.97,162.994,5,1.0,1.050226717823509,814.97,855.9032682246251
209,12705.0,15,4,2453.77,613.4425,4,1.0,1.050226717823509,2453.77,2577.0148133937914
210,12708.0,29,3,609.14,203.04666666666665,3,1.0,1.050226717823509,609.14,639.7351028950122
211,12709.0,15,4,2469.73,617.4325,4,1.0,1.050226717823509,2469.73,2593.776431810255
212,12712.0,28,2,404.05,202.025,2,1.0,1.050226717823509,404.05,424.3441053365888
213,12713.0,0,1,794.55,794.55,1,1.0,1.050226717823509,794.55,834.457638646669
214,12714.0,9,1,1229.16,1229.16,1,1.0,1.050226717823509,1229.16,1290.8966724799443
215,12716.0,3,1,339.59000000000003,339.59000000000003,1,1.0,1.050226717823509,339.59000000000003,356.6464911056854
216,12718.0,71,1,202.25,202.25,1,2.3666666666666667,1.050226717823509,478.65833333333336,212.4083536798047
217,12719.0,5,2,572.95,286.475,2,1.0,1.050226717823509,572.95,601.7273979769795
218,12720.0,2,8,1783.73,222.96625,8,1.0,1.050226717823509,1783.73,1873.3209033833277
219,12721.0,31,2,885.22,442.61,2,1.0333333333333334,1.050226717823509,914.7273333333335,929.6816951517267
220,12722.0,85,1,49.980000000000004,49.980000000000004,1,2.8333333333333335,1.050226717823509,141.61,52.490331356818984
221,12723.0,3,4,622.32,155.58,4,1.0,1.050226717823509,622.32,653.5770910359262
222,12724.0,5,2,679.05,339.525,2,1.0,1.050226717823509,679.05,713.1564527380538
223,12726.0,28,2,1051.78,525.89,2,1.0,1.050226717823509,1051.78,1104.6074572724103
224,12727.0,10,1,571.0,571.0,1,1.0,1.050226717823509,571.0,599.6794558772236
225,12728.0,71,1,201.02,201.02,1,2.3666666666666667,1.050226717823509,475.74733333333336,211.11657481688178
226,12731.0,23,4,6772.8,1693.2,4,1.0,1.050226717823509,6772.8,7112.975514475062
227,12740.0,63,1,427.6,427.6,1,2.1,1.050226717823509,897.96,449.07694454133247
228,12744.0,56,1,934.26,934.26,1,1.8666666666666667,1.050226717823509,1743.952,981.1848133937915
229,12747.0,2,3,1426.6100000000001,475.5366666666667,3,1.0,1.050226717823509,1426.6100000000001,1498.2639379141963
230,12748.0,0,77,16451.07,213.65025974025974,77,1.0,1.050226717823509,16451.07,17277.353250784792
231,12749.0,3,2,1285.65,642.825,2,1.0,1.050226717823509,1285.65,1350.2239797697944
232,12752.0,81,1,4366.78,4366.78,1,2.7,1.050226717823509,11790.306,4586.1090268573425
233,12753.0,22,1,4208.96,4208.96,1,1.0,1.050226717823509,4208.96,4420.362246250436
234,12756.0,86,1,112.08,112.08,1,2.8666666666666667,1.050226717823509,321.296,117.70941053365888
235,12757.0,15,5,2340.32,468.064,5,1.0,1.050226717823509,2340.32,2457.8665922567147
236,12759.0,52,1,353.07,353.07,1,1.7333333333333334,1.050226717823509,611.988,370.8035472619463
237,12762.0,7,2,1702.52,851.26,2,1.0,1.050226717823509,1702.52,1788.0319916288804
238,12766.0,3,2,1925.44,962.72,2,1.0,1.050226717823509,1925.44,2022.148531566097
239,12772.0,59,1,752.47,752.47,1,1.9666666666666666,1.050226717823509,1479.8576666666665,790.2640983606558
240,12775.0,17,1,206.36,206.36,1,1.0,1.050226717823509,206.36,216.72478549005933
241,12778.0,19,2,261.17,130.585,2,1.0,1.050226717823509,261.17,274.2877118939659
242,12779.0,37,1,981.95,981.95,1,1.2333333333333334,1.050226717823509,1211.0716666666667,1031.2701255667946
243,12781.0,63,1,237.48000000000002,237.48000000000002,1,2.1,1.050226717823509,498.7080000000001,249.4078409487269
244,12782.0,4,1,224.25,224.25,1,1.0,1.050226717823509,224.25,235.51334147192188
245,12783.0,2,4,1295.8700000000001,323.96750000000003,4,1.0,1.050226717823509,1295.8700000000001,1360.9572968259506
246,12784.0,15,1,518.42,518.42,1,1.0,1.050226717823509,518.42,544.4585350540634
247,12787.0,9,2,275.56,137.78,2,1.0,1.050226717823509,275.56,289.4004743634461
248,12794.0,53,1,543.41,543.41,1,1.7666666666666666,1.050226717823509,960.0243333333333,570.703700732473
249,12795.0,18,1,318.48,318.48,1,1.0,1.050226717823509,318.48,334.47620509243114
250,12808.0,36,1,202.3,202.3,1,1.2,1.050226717823509,242.76,212.46086501569587
251,12812.0,44,1,229.64000000000001,229.64000000000001,1,1.4666666666666666,1.050226717823509,336.80533333333335,241.1740634809906
252,12820.0,3,3,771.88,257.29333333333335,3,1.0,1.050226717823509,771.8800000000001,810.6489989536102
253,12822.0,70,2,948.88,474.44,2,2.3333333333333335,1.050226717823509,2214.0533333333333,996.5391280083712
254,12823.0,74,1,535.5,535.5,1,2.466666666666667,1.050226717823509,1320.9,562.3964073944891
255,12824.0,59,1,397.12,397.12,1,1.9666666666666666,1.050226717823509,781.0026666666666,417.06603418207186
256,12826.0,2,3,656.1,218.70000000000002,3,1.0,1.050226717823509,656.1,689.0537495640043
257,12827.0,5,3,430.15,143.38333333333333,3,1.0,1.050226717823509,430.15,451.75502267178234
258,12828.0,2,3,586.25,195.41666666666666,3,1.0,1.050226717823509,586.25,615.6954133240321
259,12830.0,91,1,377.28,377.28,1,3.033333333333333,1.050226717823509,1144.416,396.22953610045346
260,12832.0,32,1,115.23,115.23,1,1.0666666666666667,1.050226717823509,122.912,121.01762469480295
261,12836.0,59,1,432.53000000000003,432.53000000000003,1,1.9666666666666666,1.050226717823509,850.6423333333333,454.25456226020236
262,12838.0,33,1,275.39,275.39,1,1.1,1.050226717823509,302.92900000000003,289.22193582141614
263,12839.0,2,5,2494.03,498.80600000000004,5,1.0,1.050226717823509,2494.03,2619.2969410533665
264,12841.0,4,8,1120.06,140.0075,8,1.0,1.050226717823509,1120.06,1176.3169375653995
265,12842.0,70,1,808.26,808.26,1,2.3333333333333335,1.050226717823509,1885.94,848.8562469480294
266,12843.0,65,1,9.95,9.95,1,2.1666666666666665,1.050226717823509,21.55833333333333,10.449755842343913
267,12844.0,29,1,151.08,151.08,1,1.0,1.050226717823509,151.08,158.66825252877575
268,12847.0,22,1,871.54,871.54,1,1.0,1.050226717823509,871.54,915.314593651901
269,12849.0,31,1,346.39,346.39,1,1.0333333333333334,1.050226717823509,357.9363333333334,363.78803278688525
270,12854.0,78,1,514.13,514.13,1,2.6,1.050226717823509,1336.738,539.9530624346006
271,12856.0,7,6,2179.93,363.32166666666666,6,1.0,1.050226717823509,2179.93,2289.420728985002
272,12863.0,52,1,521.2,521.2,1,1.7333333333333334,1.050226717823509,903.4133333333334,547.3781653296129
273,12865.0,26,1,536.0,536.0,1,1.0,1.050226717823509,536.0,562.9215207534008
