,recency,frequency,monetary,clv_lifesp_m,clv_lifesp_avg,clusters,customer_id
34,1.7091493422050867,-0.4032267483169947,-0.26177919030876623,-0.14485021184759758,-0.26177935175664435,3,12412.0
35,1.387375617668725,-0.4032267483169947,-0.31640417913252483,-0.29597591087584435,-0.31640434370316073,3,12413.0
36,-0.30193643614717375,0.23179170124346876,4.707770575977916,4.531706633680582,4.707770698625297,4,12415.0
37,-1.1465924630551232,-0.08571752353676297,-0.10806916326921655,-0.17913173957523912,-0.10806931592992235,1,12417.0
38,1.2667104709675896,-0.4032267483169947,-0.15233163112556208,0.03381834581874677,-0.1523317863166294,3,12420.0
39,-0.6639318762505807,-0.4032267483169947,-0.32721651338331037,-0.39350094665275553,-0.32721667857205716,1,12421.0
40,-1.267257609756259,-0.4032267483169947,-0.30907264299979936,-0.3757526731490809,-0.30907280715131186,1,12423.0
41,1.8700362044732677,-0.4032267483169947,-0.06375204520087244,0.3755799392951716,-0.06375219532809258,3,12425.0
42,-0.4226015828483094,-0.08571752353676297,-0.2266012692315605,-0.2950794503513307,-0.22660142866841523,1,12427.0
43,-0.26171472058012857,-0.4032267483169947,-0.25244661564440235,-0.320361282024313,-0.2524467765587633,1,12428.0
44,-0.9052621696528519,-0.4032267483169947,-0.00980808209586476,-0.0830130776487118,-0.00980822913925941,1,12429.0
45,0.4622761596266853,-0.4032267483169947,-0.2995046520375957,-0.32783178639526045,-0.2995048156421329,3,12430.0
46,0.14050243509032356,0.5493009260237005,0.02210764171127512,0.015471472451073463,0.022107496492413076,1,12431.0
47,0.42205444405964004,-0.08571752353676297,0.047843687700119986,0.14488692626302407,0.04784354395251575,3,12432.0
48,-1.267257609756259,0.8668101508039322,3.422170581199641,3.2741370059575114,3.4221706303528663,0,12433.0
49,2.111366497875539,-0.4032267483169947,-0.17192163019580337,0.1432288855130978,-0.17192178650677611,3,12434.0
50,1.910257920040313,-0.4032267483169947,1.1214428985487244,3.4391981427172817,1.121442816175784,3,12435.0
51,-1.2270358941892137,1.501828600364396,0.42591385430593065,0.34320866751089735,0.4259137321715403,0,12437.0
52,-0.7041535918176259,-0.4032267483169947,0.32282673902686276,0.24236919511583005,0.32282661099927046,1,12438.0
53,-1.1465924630551232,-0.4032267483169947,-0.32991539308354534,-0.39614098177540596,-0.32991555842657955,1,12442.0
54,-0.4226015828483094,0.23179170124346876,0.28362992543653454,0.20402700277378585,0.28362979516817,1,12444.0
55,-0.38237986728126416,-0.4032267483169947,-0.3579383402514055,-0.4235529352451685,-0.3579385071964332,1,12445.0
56,1.0253801775653182,-0.4032267483169947,0.030881102668269437,0.32774225614049174,0.030880957950961643,3,12446.0
57,0.5024978751937305,-0.4032267483169947,-0.26417118804931716,-0.2741730039906537,-0.26417134963393907,3,12448.0
58,-0.38237986728126416,-0.08571752353676297,0.5089023031569248,0.42438769143027677,0.508902185766752,1,12449.0
59,-0.8650404540858068,0.23179170124346876,1.0956522023478807,0.9983444861480458,1.0956521185005585,0,12451.0
60,-0.6237101606835355,-0.4032267483169947,-0.24310142939265428,-0.311219851996818,-0.243101589772777,1,12452.0
61,0.9851584619982731,-0.4032267483169947,0.6608425041002146,1.4642920433032833,0.6608423953960381,3,12454.0
62,1.6689276266380417,-0.4032267483169947,-0.28012484609042565,-0.19271435018289376,-0.28012500858707357,3,12455.0
63,0.5024978751937305,-0.4032267483169947,-0.07281557266770512,0.0003626857761502876,-0.07281572331306178,3,12456.0
64,1.387375617668725,0.23179170124346876,0.07282303844590825,0.5416537748859973,0.07282289612630359,3,12457.0
65,1.5884841955039513,-0.4032267483169947,-0.21161029569411832,-0.04129503977184755,-0.21161045427398104,3,12458.0
66,-0.543266729549445,-0.4032267483169947,-0.24608196787780467,-0.3141354048036079,-0.24608212842831648,1,12462.0
67,0.8644933152971374,-0.4032267483169947,-0.25469568206126486,-0.22073257963123802,-0.2546958431041986,3,12463.0
68,-0.8650404540858068,-0.08571752353676297,-0.24691433264516685,-0.31494962124330383,-0.24691449324326264,1,12464.0
69,-0.5834884451164902,-0.4032267483169947,-0.27644646643667864,-0.3438378560355454,-0.2764466287230439,1,12465.0
70,-1.1868141786221684,2.454356274705091,2.856439994315811,2.720741232444185,2.8564400111278014,0,12471.0
71,0.019837288389187933,-0.08571752353676297,0.24788448292703638,0.21069041852572154,0.2478843506152049,1,12472.0
72,0.8644933152971374,-0.4032267483169947,0.27036253550827677,0.6866454359215853,0.2703624044814526,3,12473.0
73,-0.5834884451164902,0.8668101508039322,0.7562659781121043,0.6663580133726367,0.7562658748630209,0,12474.0
74,0.8644933152971374,-0.4032267483169947,-0.10907809025995858,0.030916089139002317,-0.10907824297834193,3,12475.0
75,-0.6639318762505807,0.8668101508039322,0.9240715559848126,0.8305048700561822,0.9240714623287047,0,12476.0
76,-0.38237986728126416,0.23179170124346876,1.4532159278668595,1.3481121300610561,1.4532158644604551,0,12477.0
77,-1.1465924630551232,-0.4032267483169947,-0.16094954917148369,-0.2308591567213753,-0.16094970485521323,1,12478.0
78,-0.8248187385187615,-0.4032267483169947,-0.19154946402819745,-0.2607918913908025,-0.19154962146123855,1,12479.0
79,-0.14104957387899292,-0.4032267483169947,-0.10634557966003222,-0.17744573583647483,-0.1063457322222056,1,12480.0
80,-0.38237986728126416,-0.08571752353676297,0.16971366045683545,0.09259449225418982,0.16971352367619666,1,12481.0
81,-0.5834884451164902,-0.08571752353676297,-0.1294500077480249,-0.20004641034439788,-0.12945016163101378,1,12483.0
82,0.14050243509032356,-0.4032267483169947,-0.07999156588935785,-0.10104714934712819,-0.07999171694494595,1,12484.0
83,-0.9052621696528519,0.23179170124346876,0.06150624069975177,-0.013253644906279586,0.061506097733197436,1,12488.0
84,-1.0661490319210327,0.5493009260237005,0.30288361550986176,0.22286089819705507,0.3028834863421768,1,12490.0
85,0.2611675817914592,-0.4032267483169947,-0.21206431283995225,-0.23432026195745642,-0.21206447144576984,1,12491.0
86,1.2667104709675896,-0.4032267483169947,-0.34052594193618246,-0.3527728534101479,-0.3405261078857921,3,12492.0
87,-0.6639318762505807,-0.08571752353676297,-0.2545905854997292,-0.3224585061871662,-0.2545907465366549,1,12494.0
88,1.9907013511744034,-0.4032267483169947,-0.10015749411681438,0.31138843109490233,-0.10015764632523218,3,12497.0
89,-0.4226015828483094,0.23179170124346876,-0.24346716542679822,-0.31157761376577525,-0.24346732582782904,1,12498.0
90,0.7036064530289565,0.23179170124346876,0.11060315038673625,0.34520377193510177,0.11060301022691495,3,12500.0
91,-0.543266729549445,-0.08571752353676297,-0.21052990304153207,-0.279358493538414,-0.21053006155963178,1,12504.0
92,-0.22149300501308333,-0.08571752353676297,-0.2230490054516562,-0.29160463776777995,-0.22304916468543798,1,12508.0
93,1.387375617668725,-0.08571752353676297,-0.3324503221477847,-0.33050773476828127,-0.3324504876357337,3,12512.0
94,1.8298144889062224,-0.4032267483169947,-0.15792697206171896,0.12848115037052496,-0.15792712757265623,3,12516.0
95,-0.14104957387899292,-0.08571752353676297,-0.022999802499816924,-0.09591717455661984,-0.022999950297345334,1,12517.0
96,-1.267257609756259,0.5493009260237005,0.2619884414851178,0.18285737534169194,0.26198830997957007,1,12518.0
97,1.2667104709675896,-0.4032267483169947,-0.2698926448593168,-0.20767701653379053,-0.2698928067710184,3,12519.0
98,1.910257920040313,-0.4032267483169947,-0.17338457433237933,0.1038288971668224,-0.17338473072698452,3,12520.0
99,0.3013892973585044,-0.08571752353676297,-0.32459330320738106,-0.3716009917474799,-0.32459346824616625,1,12522.0
100,-0.5030450139823999,0.5493009260237005,-0.07643930210945361,-0.1481915148667942,-0.07643945296196875,1,12523.0
101,-0.9052621696528519,-0.08571752353676297,-0.0077734126645349665,-0.08102277079612176,-0.0077735595916132464,1,12524.0
102,-1.267257609756259,-0.08571752353676297,-0.1010991593081736,-0.172313704943846,-0.1010993115704238,1,12526.0
103,1.9907013511744034,-0.4032267483169947,-0.3636597970614051,-0.3845556687675509,-0.3636599643335125,3,12527.0
104,-0.9052621696528519,-0.08571752353676297,-0.1566952403605214,-0.22669760602959615,-0.15669539580104402,1,12528.0
105,1.1058236086994087,-0.4032267483169947,-0.22037534892618982,-0.12814355967813998,-0.2203755080071261,3,12530.0
106,-0.7041535918176259,-0.4032267483169947,-0.35042603803283867,-0.41620442626670084,-0.3504262045484091,1,12531.0
107,-0.06060614274490249,-0.4032267483169947,-0.25854642007593026,-0.3263280903778422,-0.25854658133899994,1,12532.0
108,2.3929185068448553,-0.4032267483169947,-0.24548501940828232,-0.025163959122639693,-0.24548517992466828,3,12535.0
109,1.1058236086994087,-0.4032267483169947,1.3311147426747656,2.8565925600400757,1.3311146722881784,0,12536.0
110,-0.1008278583119477,-0.4032267483169947,-0.23747666141926735,-0.3057177227225092,-0.23747682147783786,1,12538.0
111,-0.38237986728126416,-0.4032267483169947,0.051206777669260115,-0.023328545296456362,0.051206634113914316,1,12539.0
112,-0.5030450139823999,1.184319375584164,1.1387123655402587,1.0404657941874662,1.1387122841545654,0,12540.0
113,-0.1008278583119477,-0.4032267483169947,-0.2386999853955421,-0.30691437415660777,-0.23870014552404661,1,12541.0
114,0.18072415065736877,-0.4032267483169947,-0.25733991154950125,-0.2991011860989196,-0.2573400727435982,1,12544.0
115,1.749371057772132,-0.4032267483169947,-0.2693041041147173,-0.15905595847122156,-0.2693042659927737,3,12545.0
116,0.5829413063278209,-0.08571752353676297,0.0389483147317443,0.18871315418071724,0.03894817047561645,3,12546.0
117,1.910257920040313,-0.4032267483169947,-0.04372904829710438,0.43781088558685977,-0.043729197279665816,3,12550.0
118,0.3013892973585044,-0.4032267483169947,-0.25686907895382166,-0.28547909833055246,-0.25686924012100243,1,12552.0
119,-0.9454838852198971,0.23179170124346876,0.09914342131689126,0.023562919662394963,0.09914328050194929,1,12553.0
120,0.7438281685960018,-0.4032267483169947,-0.26822371146213103,-0.25606971018751556,-0.2682238732784244,3,12556.0
121,-0.6237101606835355,-0.4032267483169947,-0.2769719492443568,-0.34435188156565644,-0.2769721115607624,1,12557.0
122,-0.9857056007869424,-0.4032267483169947,-0.27698876469420247,-0.34436833038262,-0.27698892701156946,1,12558.0
123,-1.0661490319210327,-0.4032267483169947,-0.12744056149146368,-0.19808077671725322,-0.12744071525957815,1,12560.0
124,-0.9454838852198971,0.5493009260237005,0.36912387631453814,0.28765690042073494,0.36912375093362365,0,12562.0
125,2.1918099290096293,-0.4032267483169947,-0.2653482695385162,-0.10450208627684802,-0.2653484311904286,3,12566.0
126,-0.38237986728126416,-0.4032267483169947,0.1877650458661951,0.11025229726456498,0.18776491011750354,1,12567.0
127,-1.1868141786221684,4.676920848166713,0.24305004109639744,0.16433189523648936,0.2430499085081944,0,12569.0
128,0.3013892973585044,-0.4032267483169947,-0.2764422625742172,-0.3103694481598023,-0.27644242486034215,1,12571.0
129,-0.9454838852198971,-0.08571752353676297,-0.021158510741712704,-0.0941160290991107,-0.02115865843397961,1,12572.0
130,0.14050243509032356,-0.4032267483169947,-0.2310321402659026,-0.2734190998798241,-0.2310322999560578,1,12576.0
131,0.14050243509032356,-0.08571752353676297,-0.19629562474714646,-0.23377676563028563,-0.19629578245151227,1,12577.0
132,-0.4226015828483094,-0.4032267483169947,0.02564309004133367,-0.04833485928529923,0.025642945024583353,1,12578.0
133,1.8700362044732677,-0.4032267483169947,-0.228030582468445,-0.042231525750972505,-0.2280307419870096,3,12579.0
134,0.3013892973585044,-0.4032267483169947,-0.3149286234085646,-0.35931084693273646,-0.31492878789484713,1,12581.0
135,-1.1868141786221684,1.184319375584164,0.7854155604196265,0.6948720375789575,0.7854154588369431,0,12583.0
136,-1.1465924630551232,0.8668101508039322,0.21358096524180709,0.13550534350786117,0.2135808309689394,0,12584.0
137,-0.5834884451164902,-0.4032267483169947,-0.307685368387529,-0.37439564574958767,-0.30768553245973496,1,12586.0
138,-0.9857056007869424,-0.4032267483169947,-0.3467560661040145,-0.4126144719644052,-0.3467562324097829,1,12587.0
139,0.3013892973585044,-0.4032267483169947,-0.31695068125251014,-0.361882208244564,-0.31695084585438804,1,12588.0
140,-0.14104957387899292,-0.4032267483169947,-0.1966025067068305,-0.26573476088835046,-0.19660266442873991,1,12589.0
141,0.220945866224414,-0.08571752353676297,-0.05066962522091733,-0.04542424112359833,-0.05066977460025212,1,12594.0
142,0.784049884163047,-0.4032267483169947,-0.29113055801443677,-0.2901760580144953,-0.29113072114025046,3,12596.0
143,-0.5030450139823999,-0.08571752353676297,0.4674522192872727,0.3838413576151164,0.4674520995275145,1,12597.0
144,-0.9052621696528519,0.5493009260237005,0.19163259933070628,0.1140355251661824,0.19163246380311189,1,12598.0
145,-0.1008278583119477,-0.4032267483169947,-0.3242485864855442,-0.3905977304586883,-0.32424875150462296,1,12599.0
146,-0.14104957387899292,-0.08571752353676297,-0.14224656508060313,-0.21256396005366243,-0.1422467196951354,1,12600.0
147,1.0656018931323634,-0.4032267483169947,-0.3261066936934941,-0.33364699148577553,-0.32610685881879564,3,12602.0
148,-0.4226015828483094,-0.4032267483169947,-0.13269538956824517,-0.20322103201836386,-0.13269554363676345,1,12603.0
149,1.910257920040313,-0.4032267483169947,-0.3586614045947706,-0.3734290036060295,-0.3586615715811339,3,12604.0
150,1.146045324266454,-0.4032267483169947,0.2664024970696142,0.8297317756588951,0.26640236581640575,3,12607.0
151,1.8700362044732677,-0.4032267483169947,-0.26851377797196935,-0.1451928955343383,-0.268513939804845,3,12609.0
152,-0.38237986728126416,-0.08571752353676297,-0.12717151429393247,-0.19781759564583634,-0.12717166804666627,1,12610.0
153,0.8242715997300922,-0.4032267483169947,0.050643460099429084,0.2925550839655318,0.05064331651187997,3,12611.0
154,1.7091493422050867,-0.4032267483169947,-0.10964140782978957,0.22224077779752907,-0.10964156058037622,3,12612.0
155,1.0253801775653182,-0.4032267483169947,0.34766315844896273,0.9165050422275794,0.34766303184119896,3,12613.0
156,-1.1868141786221684,0.23179170124346876,0.24533694227541275,0.16656893434353273,0.24533680981794545,1,12615.0
157,-0.1008278583119477,-0.4032267483169947,-0.24101631361178738,-0.3091801986933373,-0.24101647387270989,1,12617.0
158,-0.4226015828483094,-0.4032267483169947,-0.3327530002450073,-0.39891671963800573,-0.3327531657502596,1,12618.0
159,-0.6237101606835355,0.5493009260237005,0.08594749705047762,0.010654710550245982,0.08594735548116156,1,12619.0
160,-0.7041535918176259,-0.08571752353676297,-0.07865473762662467,-0.1503586465017424,-0.07865488860579004,1,12620.0
161,-1.2270358941892137,0.8668101508039322,0.949979960334576,0.855848384792778,0.9499798681595789,0,12621.0
162,-0.342158151714219,0.23179170124346876,0.3100890357687446,0.22990921626593797,0.31008890701297337,1,12626.0
163,-0.8650404540858068,-0.08571752353676297,0.26690275670252384,0.18766454209929062,0.2669026254779138,1,12627.0
164,-1.106370747488078,0.23179170124346876,-0.08256012585328863,-0.1541788842415278,-0.08256027705571412,1,12628.0
165,-0.9052621696528519,-0.08571752353676297,0.03576599084844548,-0.038432671473239755,0.0357658464103931,1,12630.0
166,1.0253801775653182,-0.4032267483169947,-0.1884806444313571,-0.07995770989773168,-0.18848080168896236,3,12631.0
167,1.0656018931323634,-0.4032267483169947,-0.3075634563761477,-0.298578387866428,-0.30756362044138424,3,12633.0
168,2.312475075710765,-0.4032267483169947,-0.020729716770647343,0.6176168789462338,-0.020729864438401312,3,12635.0
169,1.4275973332357703,-0.08571752353676297,0.2935342253956522,1.0389346834751088,0.2935340956934888,3,12637.0
170,0.06005900395623315,-0.4032267483169947,-0.175368797414172,-0.22392227938742051,-0.17536895392220964,1,12638.0
171,-0.342158151714219,0.23179170124346876,0.01338042324135648,-0.06033015905597091,0.013380277523583823,1,12640.0
172,-0.26171472058012857,-0.08571752353676297,-0.14883401755765638,-0.2190077840991347,-0.14883417254877487,1,12642.0
173,0.06005900395623315,-0.4032267483169947,-0.2179833511856389,-0.2697762352162957,-0.21798351012983136,1,12645.0
174,-1.106370747488078,-0.08571752353676297,0.17577142626374914,0.09852017856531016,0.17577128982941584,1,12646.0
175,-0.38237986728126416,0.23179170124346876,-0.13477209762418918,-0.20525246091336274,-0.13477225181142707,1,12647.0
176,-1.1465924630551232,-0.4032267483169947,-0.2885577941880445,-0.35568511645354506,-0.2885579571667805,1,12650.0
177,-0.8650404540858068,-0.08571752353676297,-0.2945314827457297,-0.3615285586798476,-0.2945316460659647,1,12654.0
178,-0.5834884451164902,-0.08571752353676297,0.07384037316157317,-0.00118843766351282,0.07384023090012672,1,12656.0
179,-0.8248187385187615,0.5493009260237005,0.12120949537691195,0.0451478797228186,0.12120935582342568,1,12657.0
180,-0.543266729549445,-0.4032267483169947,-0.12477110882845874,-0.19546952702428907,-0.12477126244396806,1,12658.0
181,-0.1008278583119477,-0.4032267483169947,-0.3595021770870556,-0.42508267522277904,-0.3595023441214835,1,12659.0
182,-0.8248187385187615,-0.4032267483169947,-0.2950065192038707,-0.361993237759068,-0.2950066825512623,1,12660.0
183,-1.267257609756259,0.5493009260237005,0.06193083080835571,-0.012838312277949853,0.06193068786607402,1,12662.0
184,-0.9454838852198971,1.184319375584164,0.7169892911350091,0.6279376891500157,0.7169891856405873,0,12664.0
185,1.0656018931323634,-0.4032267483169947,-0.19704391226528015,-0.08956601218004229,-0.19704407001242347,3,12667.0
186,-0.8248187385187615,-0.4032267483169947,-0.07994532340228216,-0.15162109320369516,-0.07994547445522673,1,12668.0
187,-0.8650404540858068,-0.08571752353676297,0.13651155473649948,0.060116303159652607,0.13651141605778913,1,12670.0
188,-1.0661490319210327,-0.4032267483169947,-0.24181925134191956,-0.30996562970334696,-0.24181941164874377,1,12673.0
189,0.2611675817914592,-0.08571752353676297,0.00460275842190074,0.034140879704707104,0.004602612202333547,1,12674.0
190,-0.30193643614717375,-0.08571752353676297,-0.2839755841050911,-0.3512028138309766,-0.283975746821875,1,12676.0
191,0.42205444405964004,0.23179170124346876,2.195201856170862,3.085640965522818,2.195201835181719,0,12678.0
192,1.0656018931323634,-0.08571752353676297,-0.3263084790916425,-0.33402860403933,-0.32630864422847955,3,12679.0
193,-1.267257609756259,0.23179170124346876,-0.173964707352056,-0.24359054105116604,-0.17396486377982573,1,12680.0
194,-0.7041535918176259,1.501828600364396,1.0459667519162967,0.9497423442249847,1.0459666652285962,0,12681.0
195,-1.1465924630551232,2.771865499485323,0.9832030853672189,0.8883471349085196,0.983202995091495,0,12682.0
196,-1.106370747488078,-0.08571752353676297,0.30794506591341775,0.2278119921030849,0.3079449370350818,1,12683.0
197,-0.9857056007869424,0.23179170124346876,-0.04065182097534119,-0.11318432016411058,-0.040651969781986125,1,12684.0
198,-0.14104957387899292,0.5493009260237005,0.07727072493009614,0.002167120997052213,0.07727058286475329,1,12685.0
199,-0.26171472058012857,-0.4032267483169947,-0.11109594424144265,-0.1820925266286788,-0.11109609707518106,1,12689.0
200,-0.14104957387899292,-0.08571752353676297,-0.2040349355386302,-0.2730051379862413,-0.20403509368543077,1,12691.0
201,1.548262479936906,-0.4032267483169947,-0.2323395414914058,-0.09444089323414082,-0.23233970125630152,3,12694.0
202,-0.9857056007869424,-0.08571752353676297,-0.2861363694102636,-0.3533164868107933,-0.2861365322505735,1,12695.0
203,-0.14104957387899292,-0.4032267483169947,-0.31325969001137877,-0.37984842857300577,-0.31325985440225307,1,12697.0
204,-0.9857056007869424,-0.08571752353676297,0.691993124939375,0.6034865227336929,0.6919930180159923,0,12700.0
205,1.910257920040313,-0.4032267483169947,-0.2119676240033395,0.004442129456586414,-0.21196778260362964,3,12701.0
206,-0.5030450139823999,-0.4032267483169947,-0.3059786002281904,-0.37272609082778696,-0.30597876420282516,1,12702.0
207,1.5884841955039513,-0.4032267483169947,-0.278842668039691,-0.1969423815099006,-0.27884283046304037,3,12703.0
208,-0.9857056007869424,0.8668101508039322,-0.047874056684069605,-0.12024908704995696,-0.04787420590358956,1,12704.0
209,-0.6639318762505807,0.5493009260237005,0.6410549234942863,0.5536589439468471,0.641054813658909,0,12705.0
210,-0.1008278583119477,0.23179170124346876,-0.13440215772758377,-0.20489058694016454,-0.13440231189367322,1,12708.0
211,-0.6639318762505807,0.5493009260237005,0.6477642879827209,0.5602220219153051,0.6477641785308993,0,12709.0
212,-0.14104957387899292,-0.08571752353676297,-0.22061917294895247,-0.2892277837165464,-0.22061933204382747,1,12712.0
213,-1.267257609756259,-0.4032267483169947,-0.056458343830299816,-0.12864620810985128,-0.05645849354055944,1,12713.0
214,-0.9052621696528519,-0.4032267483169947,0.1262457226056993,0.050074300403403,0.12624558334012007,1,12714.0
215,-1.1465924630551232,-0.4032267483169947,-0.24771727037529906,-0.3157350522533135,-0.24771743101929655,1,12716.0
216,1.5884841955039513,-0.4032267483169947,-0.3054531174205123,-0.2585473132426509,-0.30545328136510663,3,12718.0
217,-1.0661490319210327,-0.08571752353676297,-0.14961593597548142,-0.21977265408793994,-0.1496160910113,1,12719.0
218,-1.1868141786221684,1.8193378251446275,0.3593793231289546,0.2781248109903554,0.3593791971909713,0,12720.0
219,-0.020384427177857278,-0.08571752353676297,-0.018341922892557823,-0.079226834130651,-0.018342070423808268,1,12721.0
220,2.1515882134425843,-0.4032267483169947,-0.36946533112063323,-0.39714847181442364,-0.3694654987246268,3,12722.0
221,-1.1465924630551232,0.5493009260237005,-0.12886146700342538,-0.19947070175067352,-0.12886162085276903,1,12723.0
222,-1.0661490319210327,-0.08571752353676297,-0.10501295525976047,-0.1761421670921132,-0.1050131077457514,1,12724.0
223,-0.14104957387899292,-0.08571752353676297,0.05167761026493969,-0.022867978421476896,0.05167746673651012,1,12726.0
224,-0.8650404540858068,-0.4032267483169947,-0.15043568915545935,-0.22057453391491322,-0.15043584423814094,1,12727.0
225,1.5884841955039513,-0.4032267483169947,-0.30597019250326757,-0.25974437589717353,-0.30597035647742166,3,12728.0
226,-0.342158151714219,0.5493009260237005,2.4567157321711988,2.3297322921993042,2.456715726132072,0,12731.0
227,1.2667104709675896,-0.4032267483169947,-0.21071907685229618,-0.08612190405482346,-0.2107192353812104,3,12740.0
228,0.9851584619982731,-0.4032267483169947,0.002273818618271167,0.2617672849609492,0.0022736722655649923,3,12744.0
229,-1.1868141786221684,0.23179170124346876,0.20925098690653918,0.13126977313974605,0.20925085238613877,1,12747.0
230,-1.267257609756259,23.72747433498062,6.525327326624931,6.309634586045679,6.525327553176948,4,12748.0
231,-1.1465924630551232,-0.08571752353676297,0.14999334165029005,0.07330414216018202,0.1499932037422958,1,12749.0
232,1.9907013511744034,-0.4032267483169947,1.4452580162273816,4.393033237387644,1.4452579523660458,0,12752.0
233,-0.38237986728126416,-0.4032267483169947,1.3789126588611698,1.2754289201033522,1.3789125912070554,0,12753.0
234,2.1918099290096293,-0.4032267483169947,-0.34335934523518297,-0.32325791869159487,-0.34335951134677034,3,12756.0
235,-0.6639318762505807,0.8668101508039322,0.5933621038694179,0.5070059868339674,0.5933619913075756,0,12757.0
236,0.8242715997300922,-0.4032267483169947,-0.24205046377729797,-0.2037194311723595,-0.24205062409733996,3,12759.0
237,-0.9857056007869424,-0.08571752353676297,0.32523975607972083,0.24472960035010002,0.3252396281900739,1,12762.0
238,-1.1465924630551232,-0.08571752353676297,0.4189522580698106,0.3363988572879861,0.41895213553744526,1,12766.0
239,1.1058236086994087,-0.4032267483169947,-0.07414819706797687,0.15316630120815422,-0.07414834778951594,3,12772.0
240,-0.5834884451164902,-0.4032267483169947,-0.30372532994886653,-0.37052194935467075,-0.3037254937946881,1,12775.0
241,-0.5030450139823999,-0.08571752353676297,-0.2806839597977952,-0.34798295791036093,-0.28068412232640605,1,12778.0
242,0.220945866224414,-0.4032267483169947,0.022322038696807798,0.04263600829900921,0.02232189349020225,1,12779.0
243,1.2667104709675896,-0.4032267483169947,-0.2906429099689114,-0.25030248081314416,-0.2906430730668476,3,12781.0
